	q0	q1	q2	densidad	velocidad	presion	t	x
2913	1.00080473	1.00080473	3.00040236	1.00080473	1.0	0.9999999979999996	0.6	8.26
2914	1.000723	1.000723	3.0003615	1.000723	1.0	0.9999999999999998	0.6	8.28
2915	1.00064905	1.00064905	3.00032453	1.00064905	1.0	1.0000000019999997	0.6	8.3
2916	1.0005822	1.0005822	3.0002911	1.0005822	1.0	0.9999999999999998	0.6	8.32
2917	1.00052182	1.00052182	3.00026091	1.00052182	1.0	0.9999999999999998	0.6	8.34
2918	1.00046733	1.00046733	3.00023366	1.00046733	1.0	0.9999999979999998	0.6	8.36
2919	1.00041819	1.00041819	3.0002091	1.00041819	1.0	1.000000002	0.6	8.38
2920	1.00037393	1.00037393	3.00018696	1.00037393	1.0	0.9999999979999998	0.6	8.4
2921	1.00033408	1.00033408	3.00016704	1.00033408	1.0	0.9999999999999998	0.6	8.42
2922	1.00029824	1.00029824	3.00014912	1.00029824	1.0	0.9999999999999998	0.6	8.44
2923	1.00026603	1.00026603	3.00013301	1.00026603	1.0	0.9999999979999998	0.6	8.46
2924	1.00023711	1.00023711	3.00011855	1.00023711	1.0	0.9999999979999996	0.6	8.48
2925	1.00021117	1.00021117	3.00010558	1.00021117	1.0	0.9999999979999998	0.6	8.5
2926	1.00018791	1.00018791	3.00009396	1.00018791	1.0	1.0000000019999997	0.6	8.52
2927	1.00016708	1.00016708	3.00008354	1.00016708	1.0	0.9999999999999998	0.6	8.540000000000001
2928	1.00014845	1.00014845	3.00007422	1.00014845	1.0	0.9999999979999998	0.6	8.56
2929	1.00013178	1.00013178	3.00006589	1.00013178	1.0	0.9999999999999998	0.6	8.58
2930	1.00011689	1.00011689	3.00005845	1.00011689	1.0	1.0000000019999997	0.6	8.6
2931	1.00010361	1.00010361	3.0000518	1.00010361	1.0	0.9999999979999998	0.6	8.620000000000001
2932	1.00009176	1.00009176	3.00004588	1.00009176	1.0	0.9999999999999998	0.6	8.64
2933	1.0000812	1.0000812	3.0000406	1.0000812	1.0	0.9999999999999998	0.6	8.66
2934	1.00007179	1.00007179	3.0000359	1.00007179	1.0	1.0000000019999997	0.6	8.68
2935	1.00006343	1.00006343	3.00003172	1.00006343	1.0	1.0000000019999997	0.6	8.700000000000001
2936	1.000056	1.000056	3.000028	1.000056	1.0	0.9999999999999998	0.6	8.72
2937	1.00004939	1.00004939	3.0000247	1.00004939	1.0	1.0000000019999997	0.6	8.74
2938	1.00004354	1.00004354	3.00002177	1.00004354	1.0	0.9999999999999998	0.6	8.76
2939	1.00003834	1.00003834	3.00001917	1.00003834	1.0	0.9999999999999998	0.6	8.78
2940	1.00003374	1.00003374	3.00001687	1.00003374	1.0	0.9999999999999998	0.6	8.8
2941	1.00002967	1.00002967	3.00001483	1.00002967	1.0	0.9999999979999998	0.6	8.82
2942	1.00002606	1.00002606	3.00001303	1.00002606	1.0	0.9999999999999998	0.6	8.84
2943	1.00002288	1.00002288	3.00001144	1.00002288	1.0	0.9999999999999998	0.6	8.86
2944	1.00002007	1.00002007	3.00001004	1.00002007	1.0	1.0000000019999997	0.6	8.88
2945	1.00001759	1.00001759	3.0000088	1.00001759	1.0	1.0000000019999997	0.6	8.9
2946	1.00001541	1.00001541	3.0000077	1.00001541	1.0	0.9999999979999996	0.6	8.92
2947	1.00001348	1.00001348	3.00000674	1.00001348	1.0	0.9999999999999998	0.6	8.94
2948	1.00001179	1.00001179	3.00000589	1.00001179	1.0	0.9999999979999998	0.6	8.96
2949	1.0000103	1.0000103	3.00000515	1.0000103	1.0	0.9999999999999998	0.6	8.98
2950	1.00000899	1.00000899	3.0000045	1.00000899	1.0	1.000000002	0.6	9.0
2951	1.00000784	1.00000784	3.00000392	1.00000784	1.0	0.9999999999999998	0.6	9.02
2952	1.00000684	1.00000684	3.00000342	1.00000684	1.0	0.9999999999999998	0.6	9.040000000000001
2953	1.00000595	1.00000595	3.00000298	1.00000595	1.0	1.0000000019999997	0.6	9.06
2954	1.00000518	1.00000518	3.00000259	1.00000518	1.0	0.9999999999999998	0.6	9.08
2955	1.0000045	1.0000045	3.00000225	1.0000045	1.0	0.9999999999999998	0.6	9.1
2956	1.00000391	1.00000391	3.00000196	1.00000391	1.0	1.0000000019999997	0.6	9.120000000000001
2957	1.0000034	1.0000034	3.0000017	1.0000034	1.0	0.9999999999999998	0.6	9.14
2958	1.00000295	1.00000295	3.00000147	1.00000295	1.0	0.9999999979999998	0.6	9.16
2959	1.00000255	1.00000255	3.00000128	1.00000255	1.0	1.000000002	0.6	9.18
2960	1.00000221	1.00000221	3.00000111	1.00000221	1.0	1.0000000019999997	0.6	9.200000000000001
2961	1.00000191	1.00000191	3.00000096	1.00000191	1.0	1.0000000019999997	0.6	9.22
2962	1.00000166	1.00000166	3.00000083	1.00000166	1.0	0.9999999999999998	0.6	9.24
2963	1.00000143	1.00000143	3.00000072	1.00000143	1.0	1.0000000019999997	0.6	9.26
2964	1.00000123	1.00000123	3.00000062	1.00000123	1.0	1.0000000019999995	0.6	9.28
2965	1.00000107	1.00000107	3.00000053	1.00000107	1.0	0.9999999979999998	0.6	9.3
2966	1.00000092	1.00000092	3.00000046	1.00000092	1.0	0.9999999999999998	0.6	9.32
2967	1.00000079	1.00000079	3.0000004	1.00000079	1.0	1.0000000019999995	0.6	9.34
2968	1.00000068	1.00000068	3.00000034	1.00000068	1.0	0.9999999999999998	0.6	9.36
2969	1.00000058	1.00000058	3.00000029	1.00000058	1.0	0.9999999999999998	0.6	9.38
2970	1.0000005	1.0000005	3.00000025	1.0000005	1.0	0.9999999999999998	0.6	9.4
2971	1.00000043	1.00000043	3.00000022	1.00000043	1.0	1.0000000019999997	0.6	9.42
2972	1.00000037	1.00000037	3.00000019	1.00000037	1.0	1.000000002	0.6	9.44
2973	1.00000032	1.00000032	3.00000016	1.00000032	1.0	0.9999999999999998	0.6	9.46
2974	1.00000027	1.00000027	3.00000014	1.00000027	1.0	1.0000000019999997	0.6	9.48
2975	1.00000023	1.00000023	3.00000012	1.00000023	1.0	1.000000002	0.6	9.5
2976	1.0000002	1.0000002	3.0000001	1.0000002	1.0	0.9999999999999998	0.6	9.52
2977	1.00000017	1.00000017	3.00000008	1.00000017	1.0	0.9999999979999998	0.6	9.540000000000001
2978	1.00000015	1.00000015	3.00000007	1.00000015	1.0	0.9999999979999998	0.6	9.56
2979	1.00000012	1.00000012	3.00000006	1.00000012	1.0	0.9999999999999998	0.6	9.58
2980	1.00000011	1.00000011	3.00000005	1.00000011	1.0	0.9999999979999998	0.6	9.6
2981	1.00000009	1.00000009	3.00000004	1.00000009	1.0	0.999999998	0.6	9.620000000000001
2982	1.00000008	1.00000008	3.00000004	1.00000008	1.0	0.9999999999999998	0.6	9.64
2983	1.00000006	1.00000006	3.00000003	1.00000006	1.0	0.9999999999999998	0.6	9.66
2984	1.00000006	1.00000006	3.00000003	1.00000006	1.0	0.9999999999999998	0.6	9.68
2985	1.00000005	1.00000005	3.00000002	1.00000005	1.0	0.9999999979999998	0.6	9.700000000000001
2986	1.00000004	1.00000004	3.00000002	1.00000004	1.0	0.9999999999999998	0.6	9.72
2987	1.00000003	1.00000003	3.00000002	1.00000003	1.0	1.0000000019999997	0.6	9.74
2988	1.00000003	1.00000003	3.00000001	1.00000003	1.0	0.9999999979999998	0.6	9.76
2989	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.6	9.78
2990	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.6	9.8
2991	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	0.6	9.82
2992	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.6	9.84
2993	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.6	9.86
2994	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	0.6	9.88
2995	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.6	9.9
2996	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.6	9.92
2997	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.6	9.94
2998	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	0.6	9.96
2999	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	0.6	9.98
0	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.0
1	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.02
2	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.04
3	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.06
4	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.08
5	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.1
6	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.12
7	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.14
8	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.16
9	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.18
10	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.2
11	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.22
12	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.24
13	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.26
14	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.28
15	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.3
16	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.32
17	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.34
18	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.36
19	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.38
20	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.4
21	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.42
22	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.44
23	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.46
24	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.48
25	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.5
26	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.52
27	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.54
28	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.56
29	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.58
30	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.6
31	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.62
32	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.64
33	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.66
34	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.68
35	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.7000000000000001
36	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.72
37	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.74
38	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.76
39	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.78
40	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.8
41	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.8200000000000001
42	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.84
43	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.86
44	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.88
45	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.9
46	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.92
47	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.9400000000000001
48	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.96
49	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	0.98
50	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.0
51	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.02
52	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.04
53	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.06
54	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.08
55	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.1
56	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.12
57	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.1400000000000001
58	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.16
59	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.18
60	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.2
61	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.22
62	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.24
63	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.26
64	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.28
65	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.3
66	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.32
67	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.34
68	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.36
69	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.3800000000000001
70	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.4000000000000001
71	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.42
72	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.44
73	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.46
74	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.48
75	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.5
76	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.52
77	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.54
78	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.56
79	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.58
80	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.6
81	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.62
82	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.6400000000000001
83	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.6600000000000001
84	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.68
85	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.7
86	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.72
87	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.74
88	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.76
89	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.78
90	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	1.2	1.8
91	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	1.2	1.82
92	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	1.2	1.84
93	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	1.2	1.86
94	1.00000001	1.00000001	3.0	1.00000001	1.0	0.9999999979999998	1.2	1.8800000000000001
95	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	1.2	1.9000000000000001
96	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	1.2	1.92
97	1.00000001	1.00000001	3.00000001	1.00000001	1.0	1.0000000019999997	1.2	1.94
98	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	1.2	1.96
99	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	1.2	1.98
100	1.00000002	1.00000002	3.00000001	1.00000002	1.0	0.9999999999999998	1.2	2.0
101	1.00000003	1.00000003	3.00000001	1.00000003	1.0	0.9999999979999998	1.2	2.02
102	1.00000003	1.00000003	3.00000002	1.00000003	1.0	1.0000000019999997	1.2	2.04
103	1.00000004	1.00000004	3.00000002	1.00000004	1.0	0.9999999999999998	1.2	2.06
104	1.00000005	1.00000005	3.00000002	1.00000005	1.0	0.9999999979999998	1.2	2.08
105	1.00000006	1.00000006	3.00000003	1.00000006	1.0	0.9999999999999998	1.2	2.1
106	1.00000007	1.00000007	3.00000003	1.00000007	1.0	0.9999999979999996	1.2	2.12
107	1.00000008	1.00000008	3.00000004	1.00000008	1.0	0.9999999999999998	1.2	2.14
108	1.00000009	1.00000009	3.00000005	1.00000009	1.0	1.000000002	1.2	2.16
109	1.00000011	1.00000011	3.00000005	1.00000011	1.0	0.9999999979999998	1.2	2.18
110	1.00000013	1.00000013	3.00000006	1.00000013	1.0	0.9999999979999998	1.2	2.2
111	1.00000015	1.00000015	3.00000007	1.00000015	1.0	0.9999999979999998	1.2	2.22
112	1.00000017	1.00000017	3.00000009	1.00000017	1.0	1.0000000019999997	1.2	2.24
113	1.0000002	1.0000002	3.0000001	1.0000002	1.0	0.9999999999999998	1.2	2.2600000000000002
114	1.00000024	1.00000024	3.00000012	1.00000024	1.0	0.9999999999999998	1.2	2.2800000000000002
115	1.00000028	1.00000028	3.00000014	1.00000028	1.0	0.9999999999999998	1.2	2.3000000000000003
116	1.00000032	1.00000032	3.00000016	1.00000032	1.0	0.9999999999999998	1.2	2.32
117	1.00000038	1.00000038	3.00000019	1.00000038	1.0	0.9999999999999998	1.2	2.34
118	1.00000044	1.00000044	3.00000022	1.00000044	1.0	0.9999999999999998	1.2	2.36
119	1.00000051	1.00000051	3.00000026	1.00000051	1.0	1.000000002	1.2	2.38
120	1.00000059	1.00000059	3.0000003	1.00000059	1.0	1.0000000019999997	1.2	2.4
121	1.00000069	1.00000069	3.00000035	1.00000069	1.0	1.0000000019999997	1.2	2.42
122	1.0000008	1.0000008	3.0000004	1.0000008	1.0	0.9999999999999998	1.2	2.44
123	1.00000093	1.00000093	3.00000047	1.00000093	1.0	1.0000000019999997	1.2	2.46
124	1.00000108	1.00000108	3.00000054	1.00000108	1.0	0.9999999999999998	1.2	2.48
125	1.00000125	1.00000125	3.00000063	1.00000125	1.0	1.000000002	1.2	2.5
126	1.00000145	1.00000145	3.00000072	1.00000145	1.0	0.9999999979999998	1.2	2.52
127	1.00000168	1.00000168	3.00000084	1.00000168	1.0	0.9999999999999998	1.2	2.54
128	1.00000194	1.00000194	3.00000097	1.00000194	1.0	0.9999999999999998	1.2	2.56
129	1.00000224	1.00000224	3.00000112	1.00000224	1.0	0.9999999999999998	1.2	2.58
130	1.00000259	1.00000259	3.00000129	1.00000259	1.0	0.9999999979999998	1.2	2.6
131	1.00000298	1.00000298	3.00000149	1.00000298	1.0	0.9999999999999998	1.2	2.62
132	1.00000344	1.00000344	3.00000172	1.00000344	1.0	0.9999999999999998	1.2	2.64
133	1.00000396	1.00000396	3.00000198	1.00000396	1.0	0.9999999999999998	1.2	2.66
134	1.00000456	1.00000456	3.00000228	1.00000456	1.0	0.9999999999999998	1.2	2.68
135	1.00000524	1.00000524	3.00000262	1.00000524	1.0	0.9999999999999998	1.2	2.7
136	1.00000602	1.00000602	3.00000301	1.00000602	1.0	0.9999999999999998	1.2	2.72
137	1.00000691	1.00000691	3.00000346	1.00000691	1.0	1.0000000019999997	1.2	2.74
138	1.00000793	1.00000793	3.00000396	1.00000793	1.0	0.9999999979999998	1.2	2.7600000000000002
139	1.00000909	1.00000909	3.00000454	1.00000909	1.0	0.9999999979999998	1.2	2.7800000000000002
140	1.00001041	1.00001041	3.0000052	1.00001041	1.0	0.9999999979999998	1.2	2.8000000000000003
141	1.00001191	1.00001191	3.00000596	1.00001191	1.0	1.000000002	1.2	2.82
142	1.00001362	1.00001362	3.00000681	1.00001362	1.0	0.9999999999999998	1.2	2.84
143	1.00001556	1.00001556	3.00000778	1.00001556	1.0	0.9999999999999998	1.2	2.86
144	1.00001776	1.00001776	3.00000888	1.00001776	1.0	0.9999999999999998	1.2	2.88
145	1.00002026	1.00002026	3.00001013	1.00002026	1.0	0.9999999999999998	1.2	2.9
146	1.0000231	1.0000231	3.00001155	1.0000231	1.0	0.9999999999999998	1.2	2.92
147	1.0000263	1.0000263	3.00001315	1.0000263	1.0	0.9999999999999998	1.2	2.94
148	1.00002993	1.00002993	3.00001497	1.00002993	1.0	1.0000000019999997	1.2	2.96
149	1.00003404	1.00003404	3.00001702	1.00003404	1.0	0.9999999999999998	1.2	2.98
150	1.00003867	1.00003867	3.00001934	1.00003867	1.0	1.000000002	1.2	3.0
151	1.00004391	1.00004391	3.00002195	1.00004391	1.0	0.9999999979999996	1.2	3.02
152	1.00004981	1.00004981	3.0000249	1.00004981	1.0	0.9999999979999998	1.2	3.04
153	1.00005645	1.00005645	3.00002823	1.00005645	1.0	1.0000000019999997	1.2	3.06
154	1.00006394	1.00006394	3.00003197	1.00006394	1.0	0.9999999999999998	1.2	3.08
155	1.00007236	1.00007236	3.00003618	1.00007236	1.0	0.9999999999999998	1.2	3.1
156	1.00008182	1.00008182	3.00004091	1.00008182	1.0	0.9999999999999998	1.2	3.12
157	1.00009244	1.00009244	3.00004622	1.00009244	1.0	0.9999999999999998	1.2	3.14
158	1.00010437	1.00010437	3.00005218	1.00010437	1.0	0.9999999979999998	1.2	3.16
159	1.00011773	1.00011773	3.00005887	1.00011773	1.0	1.000000002	1.2	3.18
160	1.00013271	1.00013271	3.00006635	1.00013271	1.0	0.9999999979999998	1.2	3.2
161	1.00014946	1.00014946	3.00007473	1.00014946	1.0	0.9999999999999998	1.2	3.22
162	1.0001682	1.0001682	3.0000841	1.0001682	1.0	0.9999999999999998	1.2	3.24
163	1.00018914	1.00018914	3.00009457	1.00018914	1.0	0.9999999999999998	1.2	3.2600000000000002
164	1.00021252	1.00021252	3.00010626	1.00021252	1.0	0.9999999999999998	1.2	3.2800000000000002
165	1.00023859	1.00023859	3.0001193	1.00023859	1.0	1.000000002	1.2	3.3000000000000003
166	1.00026765	1.00026765	3.00013383	1.00026765	1.0	1.0000000019999995	1.2	3.3200000000000003
167	1.00030002	1.00030002	3.00015001	1.00030002	1.0	0.9999999999999998	1.2	3.34
168	1.00033602	1.00033602	3.00016801	1.00033602	1.0	0.9999999999999998	1.2	3.36
169	1.00037605	1.00037605	3.00018803	1.00037605	1.0	1.0000000019999997	1.2	3.38
170	1.00042052	1.00042052	3.00021026	1.00042052	1.0	0.9999999999999998	1.2	3.4
171	1.00046986	1.00046986	3.00023493	1.00046986	1.0	0.9999999999999998	1.2	3.42
172	1.00052458	1.00052458	3.00026229	1.00052458	1.0	0.9999999999999998	1.2	3.44
173	1.0005852	1.0005852	3.0002926	1.0005852	1.0	0.9999999999999998	1.2	3.46
174	1.00065231	1.00065231	3.00032616	1.00065231	1.0	1.000000002	1.2	3.48
175	1.00072654	1.00072654	3.00036327	1.00072654	1.0	0.9999999999999998	1.2	3.5
176	1.00080857	1.00080857	3.00040429	1.00080857	1.0	1.0000000019999997	1.2	3.52
177	1.00089915	1.00089915	3.00044957	1.00089915	1.0	0.9999999979999996	1.2	3.54
178	1.00099907	1.00099907	3.00049954	1.00099907	1.0	1.0000000019999997	1.2	3.56
179	1.00110922	1.00110922	3.00055461	1.00110922	1.0	0.9999999999999998	1.2	3.58
180	1.00123053	1.00123053	3.00061526	1.00123053	1.0	0.9999999979999998	1.2	3.6
181	1.00136402	1.00136402	3.00068201	1.00136402	1.0	0.9999999999999998	1.2	3.62
182	1.00151078	1.00151078	3.00075539	1.00151078	1.0	0.9999999999999998	1.2	3.64
183	1.00167201	1.00167201	3.000836	1.00167201	1.0	0.9999999979999998	1.2	3.66
184	1.00184896	1.00184896	3.00092448	1.00184896	1.0	0.9999999999999998	1.2	3.68
185	1.00204302	1.00204302	3.00102151	1.00204302	1.0	0.9999999999999998	1.2	3.7
186	1.00225565	1.00225565	3.00112782	1.00225565	1.0	0.9999999979999996	1.2	3.72
187	1.00248842	1.00248842	3.00124421	1.00248842	1.0	0.9999999999999998	1.2	3.74
188	1.00274302	1.00274302	3.00137151	1.00274302	1.0	0.9999999999999998	1.2	3.7600000000000002
189	1.00302127	1.00302127	3.00151063	1.00302127	1.0	0.9999999979999996	1.2	3.7800000000000002
190	1.00332509	1.00332509	3.00166255	1.00332509	1.0	1.0000000019999997	1.2	3.8000000000000003
191	1.00365655	1.00365655	3.00182828	1.00365655	1.0	1.0000000019999995	1.2	3.8200000000000003
192	1.00401785	1.00401785	3.00200893	1.00401785	1.0	1.0000000019999997	1.2	3.84
193	1.00441133	1.00441133	3.00220567	1.00441133	1.0	1.0000000019999997	1.2	3.86
194	1.00483949	1.00483949	3.00241974	1.00483949	1.0	0.9999999979999998	1.2	3.88
195	1.00530497	1.00530497	3.00265249	1.00530497	1.0	1.0000000019999997	1.2	3.9
196	1.0058106	1.0058106	3.0029053	1.0058106	1.0	0.9999999999999998	1.2	3.92
197	1.00635934	1.00635934	3.00317967	1.00635934	1.0	0.9999999999999998	1.2	3.94
198	1.00695437	1.00695437	3.00347718	1.00695437	1.0	0.9999999979999998	1.2	3.96
199	1.00759901	1.00759901	3.0037995	1.00759901	1.0	0.9999999979999998	1.2	3.98
200	1.00829679	1.00829679	3.00414839	1.00829679	1.0	0.9999999979999998	1.2	4.0
201	1.00905142	1.00905142	3.00452571	1.00905142	1.0	0.9999999999999998	1.2	4.0200000000000005
202	1.00986683	1.00986683	3.00493341	1.00986683	1.0	0.9999999979999998	1.2	4.04
203	1.01074712	1.01074712	3.00537356	1.01074712	1.0	0.9999999999999998	1.2	4.0600000000000005
204	1.01169662	1.01169662	3.00584831	1.01169662	1.0	0.9999999999999998	1.2	4.08
205	1.01271987	1.01271987	3.00635993	1.01271987	1.0	0.9999999979999998	1.2	4.1
206	1.0138216	1.0138216	3.0069108	1.0138216	1.0	0.9999999999999998	1.2	4.12
207	1.0150068	1.0150068	3.0075034	1.0150068	1.0	0.9999999999999998	1.2	4.14
208	1.01628064	1.01628064	3.00814032	1.01628064	1.0	0.9999999999999998	1.2	4.16
209	1.01764854	1.01764854	3.00882427	1.01764854	1.0	0.9999999999999998	1.2	4.18
210	1.01911612	1.01911612	3.00955806	1.01911612	1.0	0.9999999999999998	1.2	4.2
